file_path,class_id,class_name
39-200-C8-SO SALA/Set4_F1_P-0069_86.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0114_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0068_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0083_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000036_66.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0167_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0014_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0207_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0032_83.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0141_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0015_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0021_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0223_105.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0076_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0205_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0056_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0022_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0177_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0137_105.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0153_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0061_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000005_94.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0017_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0007_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0008_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0064_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_F1_P-0180_96.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0088_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000012_67.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0021_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0016_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0019_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0009_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0042_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0223_85.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0030_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000034_67.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0110_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0130_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0105_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0091_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0033_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0081_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0019_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0181_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0215_84.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0066_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0088_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0011_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0072_81.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0004_86.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0050_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0186_85.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0011_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0019_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0055_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0093_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0081_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0070_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0033_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0025_81.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0007_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0214_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0066_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0029_85.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0039_81.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0072_81.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0172_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000038_99.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0151_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0050_105.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0093_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0078_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0158_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0040_105.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0039_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000026_99.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0005_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0074_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0048_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0009_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_F1_P-0201_92.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0115_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0012_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0079_77.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0078_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0029_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0126_105.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0023_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000034_99.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0083_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0050_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0017_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0137_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0018_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0008_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0060_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0160_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0068_105.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0025_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0108_85.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000045_103.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0003_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0103_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0021_81.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0083_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0044_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0069_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0086_86.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0070_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000052_97.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0039_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_M1_P-0026_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0179_85.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0074_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0162_105.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0101_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0144_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0196_83.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0001_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_M1_P-0032_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0111_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0209_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0009_84.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0011_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0003_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0198_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0146_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0144_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0044_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0003_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0139_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0064_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0186_105.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0085_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_F1_P-0195_99.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0127_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0027_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0035_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_M1_P-0028_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0087_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0154_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0013_87.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0011_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0025_105.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0006_81.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0032_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0129_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0046_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0053_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0048_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0148_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0086_77.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0095_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0143_85.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0202_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0135_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0035_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0036_89.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0124_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0070_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0048_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0097_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0149_83.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_M1_P-0030_84.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0090_84.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000030_99.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000018_67.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0013_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0003_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0029_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0147_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0085_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0102_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0059_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0014_105.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000014_67.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0003_83.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0089_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0070_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0062_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0085_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0105_84.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0195_77.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000041_99.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0012_77.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000022_99.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0068_81.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0001_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0173_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0115_81.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0037_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0107_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0044_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0128_87.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0029_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0089_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0214_77.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0018_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0046_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0054_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0138_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0097_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0117_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0025_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0037_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0001_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0134_105.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0073_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000018_99.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0184_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0107_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0089_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0040_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0037_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0046_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0074_85.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0025_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0085_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0187_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0185_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000006_99.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0058_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0013_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0064_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0034_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0157_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0068_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0011_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0052_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0152_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0041_77.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0023_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0031_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0131_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0076_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0004_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0140_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000048_96.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0040_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0074_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0123_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0023_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0155_85.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000003_97.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0143_195.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0179_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0001_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0092_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_F1_P-0198_94.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0019_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_M1_P-0029_105.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0176_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0076_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0115_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0078_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0168_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0004_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0066_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0052_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0039_105.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0019_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0146_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0119_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0087_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0064_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0012_85.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0164_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0007_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0005_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0107_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0178_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_F1_P-0205_90.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0121_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0021_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0081_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0015_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0095_81.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0117_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0083_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0017_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0031_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_F1_P-0193_99.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0024_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0112_81.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0059_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0142_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0024_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0042_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0050_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_M1_P-0093_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0021_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0133_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0192_87.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0007_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0163_81.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0168_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0029_84.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0048_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_F1_P-0011_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0041_77.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0017_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0150_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0031_83.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0152_77.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0099_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0005_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0007_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0105_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0100_80.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0069_88.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0035_85.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0078_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0033_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0178_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0050_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0009_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0031_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0092_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0225_86.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0166_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0134_84.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0115_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0064_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0117_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0161_85.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0017_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0072_107.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000002_100.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0005_86.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0109_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0009_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0211_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0042_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0093_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0174_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set3_F1_P-0074_82.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0092_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0076_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_M1_T-0099_85.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0221_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0019_79.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0123_77.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_M1_P-0031_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_M1_P-0045_76.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000008_67.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000020_99.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0217_106.jpg,39,SO SALA
39-200-C8-SO SALA/Set4_F1_P-0002_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0039_78.jpg,39,SO SALA
39-200-C8-SO SALA/Set2_Jo_F1_T-0065_75.jpg,39,SO SALA
39-200-C8-SO SALA/Set5_M1_P-000001_94.jpg,39,SO SALA
